Fecha,y1,y2
24-03-14,528.48,391.63
25-03-14,528.38,391.07
26-03-14,528.29,391.17
27-03-14,528.21,390.96
28-03-14,528.11,390.52
29-03-14,527.99,390.88
30-03-14,527.87,391.89
31-03-14,527.85,391.21
01-04-14,527.74,390.7
02-04-14,527.61,390.73
03-04-14,527.46,391.16
04-04-14,527.33,391.31
05-04-14,527.22,391
06-04-14,527.14,391.34
07-04-14,527.08,391.61
08-04-14,527,390.84
09-04-14,526.94,391.84
10-04-14,526.89,391.27
11-04-14,526.79,391.32
12-04-14,526.72,391
13-04-14,526.64,391.2
14-04-14,526.59,391.11
15-04-14,526.49,390.66
16-04-14,526.39,391.81
17-04-14,526.34,391.19
18-04-14,526.26,391.23
19-04-14,526.24,392.02
20-04-14,526.2,391.4
21-04-14,526.18,391.42
22-04-14,526.08,390.66
23-04-14,525.99,391.01
24-04-14,525.88,390.85
25-04-14,525.77,390.83
26-04-14,525.66,390.67
27-04-14,525.55,390.84
28-04-14,525.47,391.38
29-04-14,525.35,391.31
30-04-14,525.24,391
01-05-14,525.17,391.56
02-05-14,525.15,391.63
03-05-14,525.12,391.45
04-05-14,525.11,391.45
05-05-14,525.07,391.02
06-05-14,524.96,390.33
07-05-14,524.8,391.55
08-05-14,524.64,391.62
09-05-14,524.54,391.29
10-05-14,524.41,391.35
11-05-14,524.38,391.35
12-05-14,524.31,391.5
13-05-14,524.2,391.53
14-05-14,524.18,391.52
15-05-14,524.13,391.26
16-05-14,524.08,391.97
17-05-14,524.06,391.97
18-05-14,524.06,391.84
19-05-14,524.06,390.75
20-05-14,524.06,390.55
21-05-14,523.99,391.6
22-05-14,523.86,391.8
23-05-14,523.73,391.84
24-05-14,523.64,391.31
25-05-14,523.56,390.25
26-05-14,523.56,391.64
27-05-14,523.48,391.29
28-05-14,523.38,391.25
29-05-14,523.37,391.21
30-05-14,523.36,391.71
31-05-14,523.35,390.34
01-06-14,523.34,389.26
02-06-14,523.46,388.36
03-06-14,523.7,388.56
04-06-14,524.24,387.8
05-06-14,524.45,387.85
06-06-14,524.51,387.97
07-06-14,524.56,387.28
08-06-14,524.59,388.38
09-06-14,524.71,388.7
10-06-14,524.71,389.69
11-06-14,524.68,390.4
12-06-14,524.62,389.91
13-06-14,524.6,390.74
14-06-14,524.64,389.32
15-06-14,524.68,389.19
16-06-14,524.78,388.4
17-06-14,524.83,388.04
18-06-14,524.85,388.71
19-06-14,524.84,389.21
20-06-14,524.85,389.3
21-06-14,524.9,388.36
22-06-14,524.97,388.23
23-06-14,525.07,388.75
24-06-14,525.19,388.51
25-06-14,525.27,388.09
26-06-14,525.36,388.48
27-06-14,525.47,388.46
28-06-14,525.53,387.99
29-06-14,525.59,387.51
30-06-14,525.67,387.84
01-07-14,525.76,388.69
02-07-14,525.8,387.56
03-07-14,525.82,389.68
04-07-14,525.83,389.35
05-07-14,525.83,387.2
06-07-14,525.83,389.51
07-07-14,525.89,388.31
08-07-14,525.93,388.43
09-07-14,525.9,388.69
10-07-14,525.84,388.21
11-07-14,525.76,388.35
12-07-14,525.69,388.1
13-07-14,525.67,387.74
14-07-14,525.67,387.73
15-07-14,525.69,388.23
16-07-14,525.67,387.88
17-07-14,525.63,388.43
18-07-14,525.55,388.08
19-07-14,525.47,387.45
20-07-14,525.4,387.37
21-07-14,525.39,387.87
22-07-14,525.31,388.08
23-07-14,525.24,387.9
24-07-14,525.16,387.93
25-07-14,525.12,388.6
26-07-14,525.05,387.75
27-07-14,525.02,388.05
28-07-14,524.99,387.6
29-07-14,524.91,388.1
30-07-14,524.84,388.59
31-07-14,524.74,388.28
01-08-14,524.63,388.35
02-08-14,524.54,386.99
03-08-14,524.53,386.81
04-08-14,524.58,387.82
05-08-14,524.51,387.65
06-08-14,524.41,387.93
07-08-14,524.27,388.11
08-08-14,524.14,388.38
09-08-14,524.05,386.35
10-08-14,523.95,387.63
11-08-14,523.94,387.85
12-08-14,523.86,387.44
13-08-14,523.78,387.44
14-08-14,523.78,387.65
15-08-14,523.75,388.43
16-08-14,523.71,386.89
17-08-14,523.67,388
18-08-14,523.65,388.05
19-08-14,523.59,388.5
20-08-14,523.47,388.1
21-08-14,523.4,388.1
22-08-14,523.38,389.02
23-08-14,523.38,387.27
24-08-14,523.34,387.73
25-08-14,523.35,387.23
26-08-14,523.37,386.95
27-08-14,523.37,387.45
28-08-14,523.33,388.31
29-08-14,523.29,389.09
30-08-14,523.28,388.38
31-08-14,523.34,387.9
01-09-14,523.5,387.87
02-09-14,523.6,388.12
03-09-14,523.63,388.33
04-09-14,523.69,388.4
05-09-14,523.72,388.49
06-09-14,523.76,388.65
07-09-14,523.81,388.83
08-09-14,523.89,387.35
09-09-14,524.1,388.58
10-09-14,524.38,387.99
11-09-14,524.52,389.54
12-09-14,524.59,389.53
13-09-14,524.78,388.65
14-09-14,524.95,389.53
15-09-14,525.11,388.15
16-09-14,525.28,388.48
17-09-14,525.51,388.12
18-09-14,525.6,388.59
19-09-14,525.6,387.9
20-09-14,525.6,388.93
21-09-14,525.67,388.7
22-09-14,525.74,388.95
23-09-14,525.91,388.46
24-09-14,526.03,388.75
25-09-14,526.21,388.13
26-09-14,526.54,390.02
27-09-14,527.09,389.41
28-09-14,527.48,389.47
29-09-14,527.8,388.97
30-09-14,528.11,387.73
01-10-14,528.48,388.44
02-10-14,528.76,388.95
03-10-14,528.97,389.08
04-10-14,529.11,388.09
05-10-14,529.25,387.89
06-10-14,529.35,388.69
07-10-14,529.45,387.65
08-10-14,529.52,387.33
09-10-14,529.6,387.51
10-10-14,529.67,388.21
11-10-14,529.7,387.11
12-10-14,529.74,388.75
13-10-14,529.8,387.86
14-10-14,529.82,387.57
15-10-14,529.86,387.47
16-10-14,530.06,387.89
17-10-14,530.3,388.47
18-10-14,530.4,388.53
19-10-14,530.51,388.85
20-10-14,530.59,389.17
21-10-14,530.65,389.27
22-10-14,530.7,389.89
23-10-14,530.8,389.52
24-10-14,530.92,390.15
25-10-14,531.08,389.37
26-10-14,531.23,389.8
27-10-14,531.33,390.81
28-10-14,531.42,390.97
29-10-14,531.45,391.65
30-10-14,531.5,392
31-10-14,531.58,391.95
01-11-14,531.63,391.85
02-11-14,531.71,391.62
03-11-14,531.79,391.73
04-11-14,531.85,391.36
05-11-14,531.9,391.64
06-11-14,531.93,391.77
07-11-14,531.97,391.78
08-11-14,531.98,390.97
09-11-14,531.99,390.67
10-11-14,532.01,391.01
11-11-14,532.03,391.53
12-11-14,532.02,391.3
13-11-14,531.99,390.9
14-11-14,531.96,391.76
15-11-14,531.96,391.69
16-11-14,531.95,391.21
17-11-14,531.98,390.91
18-11-14,531.97,391.54
19-11-14,531.97,391.14
20-11-14,531.96,391.31
21-11-14,531.96,391.29
22-11-14,531.97,391.36
23-11-14,531.98,391.62
24-11-14,532,391.3
25-11-14,531.97,391.8
26-11-14,531.96,391.73
27-11-14,531.94,391.73
28-11-14,531.94,391.95
29-11-14,531.94,391.44
30-11-14,531.95,391.33
01-12-14,531.96,391.7
02-12-14,531.96,391.23
03-12-14,531.94,391.04
04-12-14,531.93,391.65
05-12-14,531.93,391.63
06-12-14,531.92,391
07-12-14,531.91,391.34
08-12-14,531.93,391.29
09-12-14,531.9,391.27
10-12-14,531.89,391.84
11-12-14,531.88,391.45
12-12-14,531.87,391.43
13-12-14,531.86,391.79
14-12-14,531.86,391.89
15-12-14,531.86,391.11
16-12-14,531.81,391.17
17-12-14,531.8,391.19
18-12-14,531.79,391.63
19-12-14,531.76,391.37
20-12-14,531.72,390.11
21-12-14,531.69,391.88
22-12-14,531.7,392.17
23-12-14,531.66,392.25
24-12-14,531.61,392.16
25-12-14,531.61,391.52
26-12-14,531.62,392.05
27-12-14,531.64,391.91
28-12-14,531.63,391.99
29-12-14,531.63,392.91
30-12-14,531.64,391.05
31-12-14,531.67,391.52
